GUID,ED_ID,ENGLISH,CC_ID,ENGLISH_2,GUID_2,AC
2ae19629-1714-13a3-e055-000000000001,117032,DRUMREILLY NORTH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1715-13a3-e055-000000000001,117033,DRUMREILLY SOUTH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1716-13a3-e055-000000000001,117034,DRUMREILLY WEST,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1717-13a3-e055-000000000001,117014,BUNNYBEG,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1718-13a3-e055-000000000001,117015,CARRICK-on-SHANNON,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1719-13a3-e055-000000000001,117016,CARRIGALLEN EAST,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-171a-13a3-e055-000000000001,117017,CARRIGALLEN WEST,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-171b-13a3-e055-000000000001,117018,CASHEL,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-171c-13a3-e055-000000000001,117019,CASTLEFORE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-171d-13a3-e055-000000000001,117020,CATTAN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-171e-13a3-e055-000000000001,117021,CLOONCLARE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-171f-13a3-e055-000000000001,117022,CLOONE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1720-13a3-e055-000000000001,117023,CLOONLOGHER,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1721-13a3-e055-000000000001,117024,CLOVERHILL,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1722-13a3-e055-000000000001,117025,CORRALA,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1723-13a3-e055-000000000001,117026,CORRIGA,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1724-13a3-e055-000000000001,117027,DRUMAHAIRE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1725-13a3-e055-000000000001,117048,GOWEL,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1726-13a3-e055-000000000001,117049,GREAGHGLASS,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1727-13a3-e055-000000000001,117050,GUBACREENY,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1728-13a3-e055-000000000001,117051,KEELDRA,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1729-13a3-e055-000000000001,117052,KESHCARRIGAN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-172a-13a3-e055-000000000001,117053,KILLANUMMERY,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-172b-13a3-e055-000000000001,117035,DRUMSHANBO,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-172c-13a3-e055-000000000001,117036,DRUMSNA,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-172d-13a3-e055-000000000001,117037,DRUMDOO,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-172e-13a3-e055-000000000001,117038,FENAGH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-172f-13a3-e055-000000000001,117039,GARADICE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1730-13a3-e055-000000000001,117040,GARVAGH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1731-13a3-e055-000000000001,117041,GLENADE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1732-13a3-e055-000000000001,117042,GLENANIFF,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1733-13a3-e055-000000000001,117043,GLENBOY,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1734-13a3-e055-000000000001,117044,GLENCAR,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1735-13a3-e055-000000000001,117045,GLENFARN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1736-13a3-e055-000000000001,117046,GORTERMONE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1737-13a3-e055-000000000001,117047,GORTNAGULLION,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1738-13a3-e055-000000000001,117054,KILLARGA,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1739-13a3-e055-000000000001,117055,KILLYGAR,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-173a-13a3-e055-000000000001,117056,KILTUBBRID,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-173b-13a3-e055-000000000001,117069,OUGHTERAGH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-173c-13a3-e055-000000000001,117070,RINN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-173d-13a3-e055-000000000001,117071,RIVERSTOWN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-173e-13a3-e055-000000000001,117072,ROOSKY,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-173f-13a3-e055-000000000001,117073,ROWAN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1740-13a3-e055-000000000001,117074,SRAMORE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1741-13a3-e055-000000000001,117075,St. PATRICK'S,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1742-13a3-e055-000000000001,117057,KILTYCLOGHER,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1743-13a3-e055-000000000001,117058,KINLOUGH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1744-13a3-e055-000000000001,117059,LEITRIM,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1745-13a3-e055-000000000001,117060,LISGILLOCK,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1746-13a3-e055-000000000001,117061,LURGANBOY,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1747-13a3-e055-000000000001,117062,MAHANAGH,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1748-13a3-e055-000000000001,117063,MANORHAMILTON,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1749-13a3-e055-000000000001,117064,MELVIN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-174a-13a3-e055-000000000001,117065,MOHER,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-174b-13a3-e055-000000000001,117066,MOHILL,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-174c-13a3-e055-000000000001,117067,MUNAKILL,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-174d-13a3-e055-000000000001,117068,NEWTOWNGORE,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1754-13a3-e055-000000000001,117076,STRALONGFORD,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1755-13a3-e055-000000000001,117077,TULLAGHAN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-1756-13a3-e055-000000000001,117078,YUGAN,115001,LEITRIM COUNTY COUNCIL,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
2ae19629-174e-13a3-e055-000000000001,127009,ASKEATON EAST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-174f-13a3-e055-000000000001,127010,ASKEATON WEST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1750-13a3-e055-000000000001,127011,ATHLACCA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1751-13a3-e055-000000000001,127012,AUGHINISH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1752-13a3-e055-000000000001,127013,BALLINGARRY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1753-13a3-e055-000000000001,127014,BALLINTOBER,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1757-13a3-e055-000000000001,127001,ABBEYFEALE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1758-13a3-e055-000000000001,127002,ABBEYVILLE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1759-13a3-e055-000000000001,127003,ABINGTON,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-175a-13a3-e055-000000000001,127004,ADARE NORTH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-175b-13a3-e055-000000000001,127005,ADARE SOUTH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-175c-13a3-e055-000000000001,127006,ANGLESBOROUGH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-175d-13a3-e055-000000000001,127007,ARDAGH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-175e-13a3-e055-000000000001,127008,ARDPATRICK,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-175f-13a3-e055-000000000001,127015,BALLYAGRAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1760-13a3-e055-000000000001,127016,BALLYALLINAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1761-13a3-e055-000000000001,127031,BRUFF,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1762-13a3-e055-000000000001,127032,BRUREE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1763-13a3-e055-000000000001,127033,BULGADEN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1764-13a3-e055-000000000001,127034,CAHER,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1765-13a3-e055-000000000001,127035,CAHERCONLISH EAST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1766-13a3-e055-000000000001,127036,CAHERCONLISH WEST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1767-13a3-e055-000000000001,127017,BALLYBRICKEN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1768-13a3-e055-000000000001,127018,BALLYCUMMIN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1769-13a3-e055-000000000001,127019,BALLYGRENNAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-176a-13a3-e055-000000000001,127020,BALLYLANDERS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-176b-13a3-e055-000000000001,127021,BALLYMACSHANEBOY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-176c-13a3-e055-000000000001,127022,BALLYNABANOGE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-176d-13a3-e055-000000000001,127023,BALLYNACARRIGA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-176e-13a3-e055-000000000001,127024,BALLYNOE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-176f-13a3-e055-000000000001,127025,BALLYNOE WEST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1770-13a3-e055-000000000001,127026,BALLYSIMON,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1771-13a3-e055-000000000001,127027,BALLYVARRA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1772-13a3-e055-000000000001,127028,BILBOA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1773-13a3-e055-000000000001,127029,BOOLA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1774-13a3-e055-000000000001,127030,BROADFORD,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1775-13a3-e055-000000000001,127051,CREAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1776-13a3-e055-000000000001,127052,CRECORA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1777-13a3-e055-000000000001,127053,CROAGH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1778-13a3-e055-000000000001,127054,CROOM,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1779-13a3-e055-000000000001,127055,CULLANE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-177a-13a3-e055-000000000001,127056,DANGANBEG,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-177b-13a3-e055-000000000001,127057,DARRAGH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-177c-13a3-e055-000000000001,127037,CAHERCORNEY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-177d-13a3-e055-000000000001,127038,CAHERELLY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-177e-13a3-e055-000000000001,127039,CAPPAMORE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-177f-13a3-e055-000000000001,127040,CARRIG,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1780-13a3-e055-000000000001,127041,CASTLECONNELL,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1781-13a3-e055-000000000001,127042,CASTLETOWN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1782-13a3-e055-000000000001,127043,CASTLETOWN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1783-13a3-e055-000000000001,127044,CLARINA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1784-13a3-e055-000000000001,127045,CLEANGLASS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1785-13a3-e055-000000000001,127046,CLONCAGH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1786-13a3-e055-000000000001,127047,CLONKEEN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1787-13a3-e055-000000000001,127048,COLMANSWELL,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1788-13a3-e055-000000000001,127049,COOLRUS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1789-13a3-e055-000000000001,127050,CRAGGS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-178a-13a3-e055-000000000001,127058,DOON SOUTH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-178b-13a3-e055-000000000001,127059,DOON WEST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-178c-13a3-e055-000000000001,127073,GARRANE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-178d-13a3-e055-000000000001,127074,GARRYDUFF,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-178e-13a3-e055-000000000001,127075,GLENAGOWER,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-178f-13a3-e055-000000000001,127076,GLENBROHANE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1790-13a3-e055-000000000001,127077,GLENGORT,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1791-13a3-e055-000000000001,127078,GLENSHARROLD,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1792-13a3-e055-000000000001,127060,DROMARD,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1793-13a3-e055-000000000001,127061,DROMCOLLIHER,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1794-13a3-e055-000000000001,127062,DROMIN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1795-13a3-e055-000000000001,127063,DROMTRASNA,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1796-13a3-e055-000000000001,127064,DUNMOYLAN EAST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1797-13a3-e055-000000000001,127065,DUNMOYLAN WEST,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1798-13a3-e055-000000000001,127066,DUNNAMAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-1799-13a3-e055-000000000001,127067,DUNTRYLEAGUE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-179a-13a3-e055-000000000001,127068,EMLYGRENNAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-179b-13a3-e055-000000000001,127069,FEDAMORE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-179c-13a3-e055-000000000001,127070,FEENAGH,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-179d-13a3-e055-000000000001,127071,FLEANMORE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-179e-13a3-e055-000000000001,127072,GALBALLY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-179f-13a3-e055-000000000001,127090,KILFINNANE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a0-13a3-e055-000000000001,127091,KILFINNY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a1-13a3-e055-000000000001,127092,KILFLYN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a2-13a3-e055-000000000001,127093,KILGLASS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a3-13a3-e055-000000000001,127094,KILMALLOCK,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a4-13a3-e055-000000000001,127095,KILMEEDY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a5-13a3-e055-000000000001,127096,KILMOYLAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a6-13a3-e055-000000000001,127079,GLENSTAL,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a7-13a3-e055-000000000001,127080,GLIN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a8-13a3-e055-000000000001,127081,GRANGE,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17a9-13a3-e055-000000000001,127082,GREAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17aa-13a3-e055-000000000001,127083,GRISTON,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17ab-13a3-e055-000000000001,127084,HOSPITAL,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17ac-13a3-e055-000000000001,127085,IVERUSS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17ad-13a3-e055-000000000001,127086,KILBEHENY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17ae-13a3-e055-000000000001,127087,KILCORNAN,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17af-13a3-e055-000000000001,127088,KILDIMO,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17b0-13a3-e055-000000000001,127089,KILFERGUS,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17b1-13a3-e055-000000000001,127097,KILMURRY,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
2ae19629-17b2-13a3-e055-000000000001,127098,KILPEACON,125002,LIMERICK CITY AND COUNTY COUNCIL,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
